group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Time_coverage_6,Time_coverage_7,Time_coverage_8,Time_coverage_9,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Duration_9,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5,Occurrence_6,Occurrence_7,Occurrence_8,Occurrence_9
2,59,12001880,11.9688975284643,12.1632879755623,10.5526242710358,10.2749236323244,11.5523465703971,12.6076089975007,12.3576784226604,7.80338794779228,10.6914745903916,0.0439795918367347,0.0381533101045296,0.0389344262295082,0.0420454545454545,0.04,0.0403914590747331,0.0401624548736462,0.037972972972973,0.0371621621621621,245,287,244,220,260,281,277,185,259
2,60,12002072,10.0527631213552,17.9950013885032,8.02554845876145,7.91446820327687,15.9955567897806,10.3026936961955,10.3304637600666,7.02582615940017,12.3576784226604,0.0386752136752136,0.0407035175879397,0.03782722513089,0.0389344262295082,0.0463022508038585,0.0378571428571428,0.0418918918918919,0.0349447513812155,0.0401624548736462,234,398,191,183,311,245,222,181,277
2,61,12002083,13.3296306581505,15.7456262149403,8.08108858650375,8.74757011941128,9.74729241877256,11.1080255484588,11.3301860594279,6.97028603165787,14.940294362677,0.0452830188679245,0.0421875,0.038903743315508,0.0382281553398058,0.035670731707317,0.0386100386100386,0.0392307692307692,0.0354519774011299,0.0485559566787003,265,336,187,206,246,259,260,177,277
2,62,12003400,12.3854484865315,13.5240211052485,7.49791724520966,9.10858094973618,13.7184115523466,14.1349625104138,11.1635656762011,9.05304082199389,9.4140516523188,0.0423954372623574,0.0403145695364238,0.0385714285714286,0.0386792452830189,0.0449090909090909,0.0411812297734628,0.041358024691358,0.0399509803921568,0.0392361111111111,263,302,175,212,275,309,243,204,216
2,63,12015087,12.3021382949181,15.5790058317134,7.24798667036934,10.6081643987781,12.468758678145,8.9419605665093,12.7186892529853,7.27575673424049,12.857539572341,0.0463389121338912,0.04125,0.0402777777777778,0.0434090909090909,0.0425189393939394,0.0364253393665158,0.0473140495867768,0.0411949685534591,0.0443486590038314,239,340,162,220,264,221,242,159,261
2,64,12017179,11.3301860594279,14.6625937239656,8.16439877811719,8.16439877811719,13.996112191058,11.8578172729797,11.8578172729797,8.13662871424604,11.8300472091086,0.0488038277511962,0.0404907975460122,0.039945652173913,0.0417613636363636,0.0442105263157894,0.0407442748091603,0.0466157205240174,0.0379533678756477,0.0400375939849624,209,326,184,176,285,262,229,193,266
2,65,12017315,13.9683421271869,13.3296306581505,9.13635101360733,6.77589558455984,15.9122465981672,10.6081643987781,9.44182171618995,8.63648986392669,12.1910580394335,0.0469216417910447,0.0433212996389891,0.0409203980099502,0.0365269461077844,0.0524725274725274,0.0406382978723404,0.0420792079207921,0.0400773195876288,0.0444331983805668,268,277,201,167,273,235,202,194,247
2,66,12017416,14.8847542349347,15.0236045542905,7.30352679811164,10.3582338239378,11.2746459316856,10.3026936961955,12.4965287420161,7.6367675645654,10.7192446542627,0.0446666666666666,0.0432108626198083,0.0359289617486339,0.0420045045045045,0.0407630522088353,0.0368055555555555,0.0439453125,0.0340346534653465,0.0378431372549019,300,313,183,222,249,252,256,202,255
3,1,12000058,13.8572618717023,15.3290752568731,8.46986948069981,9.94168286587059,14.6348236600944,10.3860038878089,8.55317967231325,6.30380449875035,12.5242988058873,0.0479807692307692,0.0410714285714285,0.0375615763546798,0.0426190476190476,0.0442114093959731,0.040301724137931,0.0364928909952607,0.0383445945945946,0.0391493055555555,260,336,203,210,298,232,211,148,288
3,2,12000070,13.3296306581505,12.468758678145,8.63648986392669,10.9136351013607,15.4956956401,10.5526242710358,10.0805331852263,7.69230769230769,10.8303249097473,0.0365853658536585,0.0344325153374233,0.0336580086580086,0.0372159090909091,0.0376010781671158,0.0350553505535055,0.0342452830188679,0.0329761904761905,0.0321782178217821,328,326,231,264,371,271,265,210,303
3,3,12000104,15.6067758955846,12.3299083587892,5.88725354068314,9.830602610386,16.634268258817,11.1635656762011,9.05304082199389,8.63648986392669,10.8303249097473,0.0587866108786611,0.0402173913043478,0.0355704697986577,0.0453846153846154,0.0509353741496598,0.0408536585365853,0.0401477832512315,0.0413563829787234,0.0418454935622317,239,276,149,195,294,246,203,188,233
3,4,12000126,11.4412663149125,18.1338517078589,7.19244654262705,12.4965287420161,8.69202999166898,10.969175229103,8.0533185226326,8.55317967231325,14.4682032768675,0.0466063348416289,0.0456005586592178,0.0399691358024691,0.0442913385826771,0.0409685863874345,0.0416666666666666,0.0369897959183673,0.0375609756097561,0.0427049180327869,221,358,162,254,191,237,196,205,305
3,5,12000182,13.4407109136351,16.5231880033324,6.05387392391003,10.969175229103,15.4679255762288,9.77506248264371,8.13662871424604,6.63704526520411,12.9963898916968,0.047265625,0.0406420765027322,0.0338509316770186,0.0396586345381526,0.041320474777448,0.0368200836820083,0.0362623762376238,0.0364329268292683,0.040625,256,366,161,249,337,239,202,164,288
3,6,12000216,11.9411274645932,17.9950013885032,5.94279366842544,9.85837267425715,13.2740905304082,12.0244376562066,9.66398222715912,6.52596500971952,12.7742293807276,0.0423228346456693,0.0410126582278481,0.0326219512195122,0.040158371040724,0.0407849829351535,0.0400925925925926,0.0370212765957447,0.0345588235294118,0.0409252669039146,254,395,164,221,293,270,235,170,281
3,7,12000238,9.91391280199944,16.4954179394613,7.35906692585393,6.72035545681755,13.0797000833102,13.3018605942794,13.5517911691197,8.46986948069981,11.0802554845876,0.0444029850746268,0.0475961538461538,0.0387426900584795,0.0400662251655629,0.0465415019762846,0.0513948497854077,0.0523605150214592,0.0440751445086705,0.043942731277533,201,312,171,151,253,233,233,173,227
